"label","LonX","LatY"
"P20",-73.92227999,40.74383126
"P20",-73.92485424,40.75855072
"P20",-73.94053465,40.74942362
"P20",-73.94649779,40.7547508
"P20",-73.91667041,40.74318389
"P20",-73.93791706,40.7587066
"P20",-73.93914474,40.76080162
"P20",-73.93036546,40.76449075
"P20",-73.92108064,40.76319941
"P20",-73.94649779,40.7547508
"P20",-73.93538673,40.76135459
"P20",-73.91977765,40.76615218
"P20",-73.93626772,40.7738775
"P20",-73.9420718,40.75024137
"P20",-73.94726655,40.75647418
"P20",-73.94726655,40.75647418
"P20",-73.94649779,40.7547508
"P20",-73.94649779,40.7547508
"P20",-73.92643793,40.76573282
"P20",-73.92108064,40.76319941
"P20",-73.92849385,40.7368694
"P20",-73.93538673,40.76135459
"P20",-73.92172449,40.74699863
"P20",-73.93748931,40.76020197
"P20",-73.94726655,40.75647418
"P20",-73.91899822,40.75897381
"P20",-73.93626772,40.7738775
"P20",-73.91094175,40.76885247
"P20",-73.9375622,40.75141056
"P20",-73.93343259,40.77302762
"P20",-73.93609499,40.74973153
"P20",-73.93224924,40.76463928
"P20",-73.92274113,40.76522619
"P20",-73.93538673,40.76135459
"P20",-73.93425021,40.75869513
"P20",-73.93588175,40.75945698
"P20",-73.92735228,40.75546008
"P20",-73.91847007,40.75555726
"P21",-73.94214147,40.83780285
"P21",-73.93873076,40.84463611
"P21",-73.93963771,40.85018804
"P21",-73.93828417,40.85090855
"P21",-73.93726258,40.82916466
"P21",-73.94036011,40.83378667
"P21",-73.94285625,40.84045169
"P21",-73.93798195,40.84350076
"P21",-73.93612529,40.84355064
"P21",-73.94227897,40.84215434
"P21",-73.93604128,40.84106789
"P21",-73.93639683,40.84954119
"P21",-73.93639683,40.84954119
"P21",-73.93726258,40.82916466
"P21",-73.94227897,40.84215434
"P21",-73.94227897,40.84215434
"P21",-73.93731294,40.84662312
"P21",-73.93517146,40.84735795
"P21",-73.93592813,40.84851921
"P21",-73.93726258,40.82916466
"P21",-73.93758877,40.83266294
"P21",-73.93963771,40.85018804
"P21",-73.93720532,40.83927214
"P21",-73.93010071,40.85179367
"P21",-73.9384514,40.84619215
"P21",-73.9342329,40.84613986
"P21",-73.93517146,40.84735795
"P21",-73.93702785,40.84231419
"P21",-73.93798195,40.84350076
"P21",-73.93612529,40.84355064
"P21",-73.92853695,40.83441773
"P21",-73.92516675,40.83630572
"P21",-73.93798195,40.84350076
"P21",-73.93726258,40.82916466
"P21",-73.93726258,40.82916466
"P21",-73.93758877,40.83266294
"P21",-73.93923948,40.83929546
"P21",-73.92853695,40.83441773
"P21",-73.94163351,40.84343666
"P21",-73.9384514,40.84619215
"P21",-73.93828417,40.85090855
"P22",-73.92782088,40.76761629
"P22",-73.92457256,40.76926521
"P22",-73.93626772,40.7738775
"P22",-73.92830784,40.77454777
"P22",-73.92830784,40.77454777
"P22",-73.93036546,40.76449075
"P22",-73.93582071,40.76863091
"P22",-73.92782088,40.76761629
"P22",-73.92231768,40.76721945
"P22",-73.92108064,40.76319941
"P22",-73.91285779,40.77435984
"P22",-73.91977765,40.76615218
"P22",-73.92987945,40.77360955
"P22",-73.93626772,40.7738775
"P22",-73.90846536,40.77796144
"P22",-73.92108064,40.76319941
"P22",-73.92602208,40.7757304
"P22",-73.93538673,40.76135459
"P22",-73.91977765,40.76615218
"P22",-73.93748931,40.76020197
"P22",-73.92538015,40.76196969
"P22",-73.93626772,40.7738775
"P22",-73.92339533,40.76792416
"P22",-73.92059649,40.75972489
"P22",-73.91094175,40.76885247
"P22",-73.91094175,40.76885247
"P22",-73.93343259,40.77302762
"P22",-73.93158049,40.76170595
"P22",-73.93224924,40.76463928
"P22",-73.92274113,40.76522619
"P22",-73.92730373,40.77052656
"P22",-73.93343259,40.77302762
"P22",-73.92448651,40.77404986
"P22",-73.93538673,40.76135459
"P22",-73.93158049,40.76170595
"P22",-73.92735228,40.75546008
"P22",-73.93246322,40.76771514
"P23",-73.92782088,40.76761629
"P23",-73.92830784,40.77454777
"P23",-73.94053465,40.74942362
"P23",-73.94649779,40.7547508
"P23",-73.91667041,40.74318389
"P23",-73.93791706,40.7587066
"P23",-73.93914474,40.76080162
"P23",-73.93036546,40.76449075
"P23",-73.92108064,40.76319941
"P23",-73.9420718,40.75024137
"P23",-73.94726655,40.75647418
"P23",-73.94726655,40.75647418
"P23",-73.94649779,40.7547508
"P23",-73.94649779,40.7547508
"P23",-73.92643793,40.76573282
"P23",-73.92108064,40.76319941
"P23",-73.94726655,40.75647418
"P23",-73.93541365,40.7449612
"P23",-73.9269028,40.75737884
"P23",-73.92987945,40.77360955
"P23",-73.92172449,40.74699863
"P23",-73.93748931,40.76020197
"P23",-73.93609499,40.74973153
"P23",-73.93105722,40.75497417
"P23",-73.92530123,40.75662875
"P23",-73.9221954,40.76047534
"P23",-73.93398092,40.76282598
"P23",-73.92266322,40.76396631
"P23",-73.94726655,40.75647418
"P23",-73.91899822,40.75897381
"P23",-73.93626772,40.7738775
"P23",-73.91094175,40.76885247
"P23",-73.94940527,40.75416117
"P23",-73.9329099,40.7526932
"P23",-73.9174038,40.75822398
"P23",-73.93582071,40.76863091
"P23",-73.9313176,40.76912321
"P23",-73.9375622,40.75141056
"P23",-73.93343259,40.77302762
"P23",-73.94053465,40.74942362
"P23",-73.93538673,40.76135459
"P23",-73.91948388,40.7624491
"P23",-73.93343259,40.77302762
"P23",-73.93538673,40.76135459
"P23",-73.93425021,40.75869513
"P24",-73.94214147,40.83780285
"P24",-73.93823619,40.82787734
"P24",-73.94351366,40.83593313
"P24",-73.93702785,40.84231419
"P24",-73.93726258,40.82916466
"P24",-73.94036011,40.83378667
"P24",-73.94285625,40.84045169
"P24",-73.93798195,40.84350076
"P24",-73.93612529,40.84355064
"P24",-73.93590517,40.82598004
"P24",-73.94163351,40.84343666
"P24",-73.93604128,40.84106789
"P24",-73.94079409,40.84468643
"P24",-73.93147172,40.84992124
"P24",-73.92319544,40.84078815
"P24",-73.94227897,40.84215434
"P24",-73.93604128,40.84106789
"P24",-73.93639683,40.84954119
"P24",-73.93639683,40.84954119
"P24",-73.94429621,40.83707743
"P24",-73.94079409,40.84468643
"P24",-73.94079409,40.84468643
"P24",-73.93560205,40.8571094
"P24",-73.93726258,40.82916466
"P24",-73.94227897,40.84215434
"P24",-73.94227897,40.84215434
"P24",-73.93731294,40.84662312
"P24",-73.93517146,40.84735795
"P24",-73.93592813,40.84851921
"P24",-73.94227897,40.84215434
"P24",-73.9351807,40.84484673
"P24",-73.93952356,40.8478384
"P24",-73.93720532,40.83927214
"P24",-73.93010071,40.85179367
"P24",-73.93702785,40.84231419
"P24",-73.93798195,40.84350076
"P24",-73.93798195,40.84350076
"P24",-73.93639683,40.84954119
"P24",-73.94163351,40.84343666
"P24",-73.9384514,40.84619215
"P24",-73.93828417,40.85090855
"P25",-73.92782088,40.76761629
"P25",-73.92830784,40.77454777
"P25",-73.94726655,40.75647418
"P25",-73.94053456,40.76342292
"P25",-73.94053465,40.74942362
"P25",-73.94649779,40.7547508
"P25",-73.91667041,40.74318389
"P25",-73.93791706,40.7587066
"P25",-73.93914474,40.76080162
"P25",-73.93036546,40.76449075
"P25",-73.92108064,40.76319941
"P25",-73.94096138,40.75137455
"P25",-73.92378849,40.76122609
"P25",-73.91899843,40.77030885
"P25",-73.9420718,40.75024137
"P25",-73.94726655,40.75647418
"P25",-73.94726655,40.75647418
"P25",-73.94649779,40.7547508
"P25",-73.94649779,40.7547508
"P25",-73.92643793,40.76573282
"P25",-73.92108064,40.76319941
"P25",-73.94726655,40.75647418
"P25",-73.93541365,40.7449612
"P25",-73.9269028,40.75737884
"P25",-73.92987945,40.77360955
"P25",-73.92172449,40.74699863
"P25",-73.93748931,40.76020197
"P25",-73.93609499,40.74973153
"P25",-73.93105722,40.75497417
"P25",-73.92530123,40.75662875
"P25",-73.9221954,40.76047534
"P25",-73.93398092,40.76282598
"P25",-73.92266322,40.76396631
"P25",-73.94940527,40.75416117
"P25",-73.9329099,40.7526932
"P25",-73.9174038,40.75822398
"P25",-73.93582071,40.76863091
"P25",-73.9313176,40.76912321
"P25",-73.94053465,40.74942362
"P25",-73.93538673,40.76135459
"P25",-73.91948388,40.7624491
"P25",-73.93343259,40.77302762
"P25",-73.93538673,40.76135459
"P25",-73.93425021,40.75869513
"P25",-73.9221954,40.76047534
"P25",-73.93700479,40.76423995
"P26",-73.92830784,40.77454777
"P26",-73.93474259,40.75097904
"P26",-73.91667041,40.74318389
"P26",-73.93036546,40.76449075
"P26",-73.92378849,40.76122609
"P26",-73.93541365,40.7449612
"P26",-73.9269028,40.75737884
"P26",-73.93609499,40.74973153
"P26",-73.93672215,40.74319465
"P26",-73.93105722,40.75497417
"P26",-73.92530123,40.75662875
"P26",-73.93398092,40.76282598
"P26",-73.92266322,40.76396631
"P26",-73.94940527,40.75416117
"P26",-73.9329099,40.7526932
"P26",-73.93622514,40.75780807
"P26",-73.9174038,40.75822398
"P26",-73.9313176,40.76912321
"P26",-73.92538015,40.76196969
"P26",-73.93343259,40.77302762
"P26",-73.939174,40.74827782
"P26",-73.92530123,40.75662875
"P26",-73.92325797,40.75780282
"P26",-73.92217338,40.77607987
"P26",-73.93538673,40.76135459
"P26",-73.9221954,40.76047534
"P27",-73.94249893,40.83224043
"P27",-73.94214147,40.83780285
"P27",-73.94438083,40.82965101
"P27",-73.93726258,40.82916466
"P27",-73.94066429,40.83473137
"P27",-73.93823619,40.82787734
"P27",-73.94779618,40.83445161
"P27",-73.94351366,40.83593313
"P27",-73.94680584,40.83729647
"P27",-73.94429621,40.83707743
"P27",-73.94529268,40.82840058
"P27",-73.93726258,40.82916466
"P27",-73.94536462,40.83427124
"P27",-73.94036011,40.83378667
"P27",-73.94351366,40.83593313
"P27",-73.94285625,40.84045169
"P27",-73.93798195,40.84350076
"P27",-73.93612529,40.84355064
"P27",-73.93590517,40.82598004
"P27",-73.93726258,40.82916466
"P27",-73.93726258,40.82916466
"P27",-73.93758877,40.83266294
"P27",-73.94066429,40.83473137
"P27",-73.93639683,40.84954119
"P27",-73.93639683,40.84954119
"P27",-73.93726258,40.82916466
"P27",-73.93726258,40.82916466
"P27",-73.94779618,40.83445161
"P27",-73.94779618,40.83445161
"P27",-73.93834307,40.83790887
"P27",-73.94227897,40.84215434
"P27",-73.93517146,40.84735795
"P27",-73.94429621,40.83707743
"P27",-73.94429621,40.83707743
"P27",-73.94374124,40.8384775
"P27",-73.9476843,40.83022287
"P27",-73.9434719,40.83089139
"P27",-73.93726258,40.82916466
"P27",-73.93726258,40.82916466
"P27",-73.93726258,40.82916466
"P27",-73.94249893,40.83224043
"P27",-73.94036011,40.83378667
"P27",-73.92516675,40.83630572
"P27",-73.9476843,40.83022287
"P27",-73.94536462,40.83427124
"P27",-73.92853695,40.83441773
"P27",-73.92516675,40.83630572
"P27",-73.93726258,40.82916466
"P27",-73.94351366,40.83593313
"P27",-73.93988786,40.83579394
"P27",-73.93726258,40.82916466
"P27",-73.93726258,40.82916466
"P27",-73.93758877,40.83266294
"P27",-73.92853695,40.83441773
"P27",-73.93812926,40.82293296
"P27",-73.93726258,40.82916466
"P27",-73.9458565,40.83855987
"P27",-73.93738281,40.83569073
"P27",-73.94113609,40.83917889
"P27",-73.93639683,40.84954119
"P27",-73.93035513,40.83450471
"P27",-73.93738281,40.83569073
"P27",-73.94163351,40.84343666
"P27",-73.93828417,40.85090855
"P28",-73.94726655,40.75647418
"P28",-73.94053456,40.76342292
"P28",-73.9342742,40.77499412
"P28",-73.94096138,40.75137455
"P28",-73.92378849,40.76122609
"P28",-73.91899843,40.77030885
"P28",-73.94401942,40.75480988
"P28",-73.93279119,40.75419454
"P28",-73.93658063,40.75621158
"P28",-73.9237044,40.75588004
"P28",-73.94726655,40.75647418
"P28",-73.94726655,40.75647418
"P28",-73.93279119,40.75419454
"P28",-73.94086199,40.75811159
"P28",-73.93538673,40.76135459
"P28",-73.924157,40.75396114
"P28",-73.91687099,40.75480649
"P28",-73.93158049,40.76170595
"P28",-73.92427202,40.76824158
"P28",-73.93914474,40.76080162
"P28",-73.93425021,40.75869513
"P28",-73.92538015,40.76196969
"P28",-73.93493511,40.76701302
"P28",-73.92006214,40.75630322
"P28",-73.92059649,40.75972489
"P28",-73.92643793,40.76573282
"P28",-73.939174,40.74827782
"P28",-73.94416667,40.75930777
"P28",-73.92530123,40.75662875
"P28",-73.92325797,40.75780282
"P28",-73.92217338,40.77607987
"P28",-73.93181711,40.77421423
"P28",-73.94726655,40.75647418
"P28",-73.92172449,40.74699863
"P28",-73.94027215,40.7655298
"P28",-73.9313176,40.76912321
"P28",-73.9313176,40.76912321
"P28",-73.9221954,40.76047534
"P28",-73.93700479,40.76423995
"P28",-73.94805277,40.75184247
"P28",-73.93158049,40.76170595
"P29",-73.92782088,40.76761629
"P29",-73.92457256,40.76926521
"P29",-73.93626772,40.7738775
"P29",-73.92830784,40.77454777
"P29",-73.92830784,40.77454777
"P29",-73.93036546,40.76449075
"P29",-73.93582071,40.76863091
"P29",-73.92782088,40.76761629
"P29",-73.92231768,40.76721945
"P29",-73.92108064,40.76319941
"P29",-73.91285779,40.77435984
"P29",-73.92108064,40.76319941
"P29",-73.92602208,40.7757304
"P29",-73.93748931,40.76020197
"P29",-73.92538015,40.76196969
"P29",-73.93626772,40.7738775
"P29",-73.92339533,40.76792416
"P29",-73.92059649,40.75972489
"P29",-73.91094175,40.76885247
"P29",-73.91094175,40.76885247
"P29",-73.92698824,40.76272543
"P29",-73.93582071,40.76863091
"P29",-73.9313176,40.76912321
"P29",-73.91977765,40.76615218
"P29",-73.92033084,40.76811353
"P29",-73.93343259,40.77302762
"P29",-73.93224924,40.76463928
"P29",-73.91948388,40.7624491
"P29",-73.92899235,40.77214955
"P29",-73.93343259,40.77302762
"P29",-73.93158049,40.76170595
"P29",-73.93224924,40.76463928
"P29",-73.92274113,40.76522619
"P29",-73.92730373,40.77052656
"P29",-73.93343259,40.77302762
"P29",-73.92448651,40.77404986
"P29",-73.93538673,40.76135459
"P29",-73.93158049,40.76170595
"P29",-73.92735228,40.75546008
"P29",-73.93246322,40.76771514
"P30",-73.92782088,40.76761629
"P30",-73.92457256,40.76926521
"P30",-73.93626772,40.7738775
"P30",-73.92830784,40.77454777
"P30",-73.92830784,40.77454777
"P30",-73.93036546,40.76449075
"P30",-73.93582071,40.76863091
"P30",-73.92782088,40.76761629
"P30",-73.92231768,40.76721945
"P30",-73.92108064,40.76319941
"P30",-73.91285779,40.77435984
"P30",-73.92108064,40.76319941
"P30",-73.92602208,40.7757304
"P30",-73.9269028,40.75737884
"P30",-73.92425289,40.76472456
"P30",-73.92744327,40.77284478
"P30",-73.92987945,40.77360955
"P30",-73.93181711,40.77421423
"P30",-73.92051816,40.77590393
"P30",-73.93748931,40.76020197
"P30",-73.92538015,40.76196969
"P30",-73.93626772,40.7738775
"P30",-73.92339533,40.76792416
"P30",-73.93105722,40.75497417
"P30",-73.9221954,40.76047534
"P30",-73.93398092,40.76282598
"P30",-73.92266322,40.76396631
"P30",-73.92590027,40.77226209
"P30",-73.92059649,40.75972489
"P30",-73.91094175,40.76885247
"P30",-73.91094175,40.76885247
"P30",-73.92698824,40.76272543
"P30",-73.93582071,40.76863091
"P30",-73.9313176,40.76912321
"P30",-73.91977765,40.76615218
"P30",-73.92033084,40.76811353
"P30",-73.93343259,40.77302762
"P30",-73.93224924,40.76463928
"P30",-73.91948388,40.7624491
"P30",-73.92899235,40.77214955
"P30",-73.93343259,40.77302762
"P30",-73.93538673,40.76135459
"P30",-73.93158049,40.76170595
"P31",-73.94726655,40.75647418
"P31",-73.94053456,40.76342292
"P31",-73.94053465,40.74942362
"P31",-73.94401942,40.75480988
"P31",-73.94726655,40.75647418
"P31",-73.94096138,40.75137455
"P31",-73.94726655,40.75647418
"P31",-73.93541365,40.7449612
"P31",-73.9269028,40.75737884
"P31",-73.93541373,40.76349679
"P31",-73.93105722,40.75497417
"P31",-73.94123467,40.7475388
"P31",-73.94940527,40.75416117
"P31",-73.9329099,40.7526932
"P31",-73.9313176,40.76912321
"P31",-73.94401942,40.75480988
"P31",-73.94649779,40.7547508
"P31",-73.93538673,40.76135459
"P31",-73.92538015,40.76196969
"P31",-73.93493511,40.76701302
"P31",-73.94053465,40.74942362
"P31",-73.93343259,40.77302762
"P31",-73.94213608,40.74889039
"P31",-73.94645689,40.75104683
"P31",-73.939174,40.74827782
"P31",-73.93811872,40.75703086
"P31",-73.94416667,40.75930777
"P31",-73.92530123,40.75662875
"P31",-73.92217338,40.77607987
"P31",-73.94763663,40.76433964
"P31",-73.94763663,40.76433964
"P31",-73.94059331,40.75052443
"P31",-73.93538673,40.76135459
"P31",-73.94401942,40.75480988
"P32",-73.92782088,40.76761629
"P32",-73.92830784,40.77454777
"P32",-73.92227999,40.74383126
"P32",-73.92485424,40.75855072
"P32",-73.94053465,40.74942362
"P32",-73.94649779,40.7547508
"P32",-73.91667041,40.74318389
"P32",-73.93791706,40.7587066
"P32",-73.93914474,40.76080162
"P32",-73.93036546,40.76449075
"P32",-73.92108064,40.76319941
"P32",-73.9420718,40.75024137
"P32",-73.94726655,40.75647418
"P32",-73.94726655,40.75647418
"P32",-73.94649779,40.7547508
"P32",-73.94649779,40.7547508
"P32",-73.92643793,40.76573282
"P32",-73.92108064,40.76319941
"P32",-73.92172449,40.74699863
"P32",-73.93748931,40.76020197
"P32",-73.94726655,40.75647418
"P32",-73.91899822,40.75897381
"P32",-73.93626772,40.7738775
"P32",-73.91094175,40.76885247
"P32",-73.94940527,40.75416117
"P32",-73.9329099,40.7526932
"P32",-73.9174038,40.75822398
"P32",-73.93582071,40.76863091
"P32",-73.9313176,40.76912321
"P32",-73.9375622,40.75141056
"P32",-73.93343259,40.77302762
"P32",-73.94053465,40.74942362
"P32",-73.93538673,40.76135459
"P32",-73.91948388,40.7624491
"P32",-73.93343259,40.77302762
"P32",-73.93609499,40.74973153
"P32",-73.93224924,40.76463928
"P32",-73.92274113,40.76522619
"P32",-73.93538673,40.76135459
"P32",-73.93425021,40.75869513
"P32",-73.93588175,40.75945698
"P32",-73.92735228,40.75546008
"P32",-73.91847007,40.75555726
"P33",-73.96243278,40.75898065
"P33",-73.96401182,40.7737328
"P33",-73.95411245,40.77038908
"P33",-73.94053456,40.76342292
"P33",-73.96826109,40.76464442
"P33",-73.96258177,40.77236096
"P33",-73.9523205,40.7688064
"P33",-73.95889591,40.77496016
"P33",-73.94763663,40.76433964
"P33",-73.96434754,40.75393465
"P33",-73.96958441,40.76609087
"P33",-73.96243278,40.75898065
"P33",-73.96521328,40.76343136
"P33",-73.95878081,40.76399002
"P33",-73.96246999,40.76718493
"P33",-73.96155824,40.76843761
"P33",-73.96270393,40.76973878
"P33",-73.95599909,40.76780389
"P33",-73.96243278,40.75898065
"P33",-73.9677586,40.76859674
"P33",-73.96958441,40.76609087
"P33",-73.96644668,40.76714303
"P33",-73.94947624,40.77270782
"P33",-73.96155824,40.76843761
"P33",-73.96493552,40.77246335
"P33",-73.95695607,40.76649344
"P33",-73.96246999,40.76718493
"P33",-73.95599909,40.76780389
"P33",-73.9523205,40.7688064
"P34",-73.94214147,40.83780285
"P34",-73.93639683,40.84954119
"P34",-73.93368112,40.8567818
"P34",-73.93010885,40.83164092
"P34",-73.93823619,40.82787734
"P34",-73.94351366,40.83593313
"P34",-73.93702785,40.84231419
"P34",-73.93726258,40.82916466
"P34",-73.93008759,40.82995738
"P34",-73.92484861,40.84149544
"P34",-73.93590517,40.82598004
"P34",-73.94163351,40.84343666
"P34",-73.93604128,40.84106789
"P34",-73.94079409,40.84468643
"P34",-73.93147172,40.84992124
"P34",-73.92319544,40.84078815
"P34",-73.94429621,40.83707743
"P34",-73.94079409,40.84468643
"P34",-73.94079409,40.84468643
"P34",-73.93560205,40.8571094
"P34",-73.94227897,40.84215434
"P34",-73.9351807,40.84484673
"P34",-73.93952356,40.8478384
"P34",-73.93823619,40.82787734
"P34",-73.94249893,40.83224043
"P34",-73.93798195,40.84350076
"P34",-73.93702785,40.84231419
"P34",-73.93798195,40.84350076
"P34",-73.93726258,40.82916466
"P34",-73.94113609,40.83917889
"P34",-73.93923948,40.83929546
"P34",-73.93798195,40.84350076
"P34",-73.93798195,40.84350076
"P34",-73.93571594,40.85233938
"P34",-73.93639683,40.84954119
"P35",-73.94214147,40.83780285
"P35",-73.92156517,40.82854339
"P35",-73.92251613,40.83163278
"P35",-73.92251613,40.83163278
"P35",-73.93147172,40.84992124
"P35",-73.92319544,40.84078815
"P35",-73.94429621,40.83707743
"P35",-73.93010885,40.83164092
"P35",-73.93638317,40.83785012
"P35",-73.93517146,40.84735795
"P35",-73.9231366,40.86341558
"P35",-73.92241311,40.83005254
"P35",-73.92098735,40.84406432
"P35",-73.93233709,40.84873502
"P35",-73.92810747,40.83099653
"P35",-73.92516675,40.83630572
"P35",-73.94113609,40.83917889
"P35",-73.93010885,40.83164092
"P35",-73.92810747,40.83099653
"P35",-73.93035513,40.83450471
"P35",-73.92499193,40.84651758
"P36",-73.93726258,40.82916466
"P36",-73.94214147,40.83780285
"P36",-73.94227897,40.84215434
"P36",-73.93823619,40.82787734
"P36",-73.93726258,40.82916466
"P36",-73.94351366,40.83593313
"P36",-73.94229851,40.81722535
"P36",-73.94529268,40.82840058
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.94036011,40.83378667
"P36",-73.94285625,40.84045169
"P36",-73.93798195,40.84350076
"P36",-73.93612529,40.84355064
"P36",-73.93590517,40.82598004
"P36",-73.94582395,40.83276546
"P36",-73.94079409,40.84468643
"P36",-73.94582395,40.83276546
"P36",-73.93758877,40.83266294
"P36",-73.93639683,40.84954119
"P36",-73.93639683,40.84954119
"P36",-73.93726258,40.82916466
"P36",-73.94442546,40.83468077
"P36",-73.94429621,40.83707743
"P36",-73.94079409,40.84468643
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93638317,40.83785012
"P36",-73.94227897,40.84215434
"P36",-73.94227897,40.84215434
"P36",-73.93517146,40.84735795
"P36",-73.93592813,40.84851921
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.94227897,40.84215434
"P36",-73.94227897,40.84215434
"P36",-73.93952356,40.8478384
"P36",-73.93726258,40.82916466
"P36",-73.94779618,40.83445161
"P36",-73.92810747,40.83099653
"P36",-73.9476843,40.83022287
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93726258,40.82916466
"P36",-73.93604128,40.84106789
"P36",-73.93738281,40.83569073
"P36",-73.93639683,40.84954119
"P36",-73.93035513,40.83450471
"P36",-73.94163351,40.84343666
"P36",-73.9384514,40.84619215
"P36",-73.93828417,40.85090855
"P37",-73.93726258,40.82916466
"P37",-73.94214147,40.83780285
"P37",-73.94227897,40.84215434
"P37",-73.93726258,40.82916466
"P37",-73.93758877,40.83266294
"P37",-73.93604128,40.84106789
"P37",-73.93639683,40.84954119
"P37",-73.93010885,40.83164092
"P37",-73.93823619,40.82787734
"P37",-73.93726258,40.82916466
"P37",-73.94351366,40.83593313
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.93008759,40.82995738
"P37",-73.92810107,40.83250128
"P37",-73.93590517,40.82598004
"P37",-73.94582395,40.83276546
"P37",-73.94079409,40.84468643
"P37",-73.93726258,40.82916466
"P37",-73.94442546,40.83468077
"P37",-73.94429621,40.83707743
"P37",-73.94079409,40.84468643
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.94227897,40.84215434
"P37",-73.94227897,40.84215434
"P37",-73.93952356,40.8478384
"P37",-73.93823619,40.82787734
"P37",-73.93726258,40.82916466
"P37",-73.94249893,40.83224043
"P37",-73.94157724,40.83348747
"P37",-73.94374124,40.8384775
"P37",-73.93702785,40.84231419
"P37",-73.93798195,40.84350076
"P37",-73.9476843,40.83022287
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.94438083,40.82965101
"P37",-73.93726258,40.82916466
"P37",-73.94113609,40.83917889
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.93726258,40.82916466
"P37",-73.93604128,40.84106789
"P37",-73.93726258,40.82916466
"P37",-73.94249893,40.83224043
"P37",-73.93571594,40.85233938
"P37",-73.93738281,40.83569073
"P37",-73.93639683,40.84954119
"P37",-73.93035513,40.83450471
"P38",-73.96243278,40.75898065
"P38",-73.96401182,40.7737328
"P38",-73.95411245,40.77038908
"P38",-73.94053456,40.76342292
"P38",-73.96826109,40.76464442
"P38",-73.96258177,40.77236096
"P38",-73.9523205,40.7688064
"P38",-73.95889591,40.77496016
"P38",-73.94763663,40.76433964
"P38",-73.96434754,40.75393465
"P38",-73.96958441,40.76609087
"P38",-73.96342391,40.76185859
"P38",-73.95698353,40.7624171
"P38",-73.96068946,40.76561385
"P38",-73.9630876,40.77500284
"P38",-73.95719893,40.7801775
"P38",-73.96243278,40.75898065
"P38",-73.96521328,40.76343136
"P38",-73.96612747,40.7621793
"P38",-73.96751628,40.76603807
"P38",-73.95878081,40.76399002
"P38",-73.96246999,40.76718493
"P38",-73.96155824,40.76843761
"P38",-73.96270393,40.76973878
"P38",-73.95599909,40.76780389
"P38",-73.96958441,40.76609087
"P38",-73.96644668,40.76714303
"P38",-73.94947624,40.77270782
"P38",-73.95695607,40.76649344
"P38",-73.96246999,40.76718493
"P38",-73.95599909,40.76780389
"P38",-73.9523205,40.7688064
